atp,location,tournament,date,series,court,surface,round,bestof,winner,loser,anho
55,Kuala Lumpur,Malaysian Open,2015/10/02,ATP250,Indoor,Hard,Quarterfinals,3,Lopez F.,Pospisil V.,2015
55,Kuala Lumpur,Malaysian Open,2015/10/02,ATP250,Indoor,Hard,Quarterfinals,3,Becker B.,Dimitrov G.,2015
55,Kuala Lumpur,Malaysian Open,2015/10/02,ATP250,Indoor,Hard,Quarterfinals,3,Ferrer D.,Kukushkin M.,2015
55,Kuala Lumpur,Malaysian Open,2015/10/03,ATP250,Indoor,Hard,Semifinals,3,Lopez F.,Kyrgios N.,2015
55,Kuala Lumpur,Malaysian Open,2015/10/03,ATP250,Indoor,Hard,Semifinals,3,Ferrer D.,Becker B.,2015
55,Kuala Lumpur,Malaysian Open,2015/10/04,ATP250,Indoor,Hard,The Final,3,Ferrer D.,Lopez F.,2015
56,Shenzhen ,Shenzhen Open,2015/09/28,ATP250,Outdoor,Hard,1st Round,3,Krajicek A.,Duckworth J.,2015
56,Shenzhen ,Shenzhen Open,2015/09/28,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Gulbis E.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Istomin D.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Pouille L.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Chung H.,Wu D.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Bai Y.,Niki T.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Zhang Ze,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Moriya H.,Berankis R.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Zhang Zh.,Soeda G.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Estrella Burgos V.,Ebden M.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Bolelli S.,Haider-Maurer A.,2015
56,Shenzhen ,Shenzhen Open,2015/09/29,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Youzhny M.,2015
56,Shenzhen ,Shenzhen Open,2015/09/30,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Zhang Zh.,2015
56,Shenzhen ,Shenzhen Open,2015/09/30,ATP250,Outdoor,Hard,2nd Round,3,Bolelli S.,Estrella Burgos V.,2015
56,Shenzhen ,Shenzhen Open,2015/09/30,ATP250,Outdoor,Hard,2nd Round,3,Berdych T.,Krajicek A.,2015
56,Shenzhen ,Shenzhen Open,2015/09/30,ATP250,Outdoor,Hard,2nd Round,3,Robredo T.,Moriya H.,2015
56,Shenzhen ,Shenzhen Open,2015/10/01,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Bai Y.,2015
56,Shenzhen ,Shenzhen Open,2015/10/01,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Rosol L.,2015
56,Shenzhen ,Shenzhen Open,2015/10/01,ATP250,Outdoor,Hard,2nd Round,3,Cilic M.,Millman J.,2015
56,Shenzhen ,Shenzhen Open,2015/10/01,ATP250,Outdoor,Hard,2nd Round,3,Chung H.,Bedene A.,2015
56,Shenzhen ,Shenzhen Open,2015/10/02,ATP250,Outdoor,Hard,Quarterfinals,3,Robredo T.,Bolelli S.,2015
56,Shenzhen ,Shenzhen Open,2015/10/02,ATP250,Outdoor,Hard,Quarterfinals,3,Berdych T.,Vesely J.,2015
56,Shenzhen ,Shenzhen Open,2015/10/02,ATP250,Outdoor,Hard,Quarterfinals,3,Cilic M.,Chung H.,2015
56,Shenzhen ,Shenzhen Open,2015/10/02,ATP250,Outdoor,Hard,Quarterfinals,3,Garcia-Lopez G.,Mannarino A.,2015
56,Shenzhen ,Shenzhen Open,2015/10/04,ATP250,Outdoor,Hard,Semifinals,3,Berdych T.,Robredo T.,2015
56,Shenzhen ,Shenzhen Open,2015/10/04,ATP250,Outdoor,Hard,Semifinals,3,Garcia-Lopez G.,Cilic M.,2015
56,Shenzhen ,Shenzhen Open,2015/10/05,ATP250,Outdoor,Hard,The Final,3,Berdych T.,Garcia-Lopez G.,2015
57,Beijing,China Open,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Haider-Maurer A.,Tsonga J.W.,2015
57,Beijing,China Open,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Goffin D.,Seppi A.,2015
57,Beijing,China Open,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Fognini F.,Klizan M.,2015
57,Beijing,China Open,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Rosol L.,Bedene A.,2015
57,Beijing,China Open,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Zhang Ze,Istomin D.,2015
57,Beijing,China Open,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Sock J.,Gabashvili T.,2015
57,Beijing,China Open,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Troicki V.,Raonic M.,2015
57,Beijing,China Open,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Lu Y.H.,Mannarino A.,2015
57,Beijing,China Open,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Pospisil V.,Estrella Burgos V.,2015
57,Beijing,China Open,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Nadal R.,Wu D.,2015
57,Beijing,China Open,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Millman J.,Robredo T.,2015
57,Beijing,China Open,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Djokovic N.,Bolelli S.,2015
57,Beijing,China Open,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Ferrer D.,Bellucci T.,2015
57,Beijing,China Open,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Isner J.,Thiem D.,2015
57,Beijing,China Open,2015/10/07,ATP500,Outdoor,Hard,1st Round,3,Cuevas P.,Berdych T.,2015
57,Beijing,China Open,2015/10/07,ATP500,Outdoor,Hard,1st Round,3,Karlovic I.,Garcia-Lopez G.,2015
57,Beijing,China Open,2015/10/07,ATP500,Outdoor,Hard,2nd Round,3,Lu Y.H.,Troicki V.,2015
57,Beijing,China Open,2015/10/07,ATP500,Outdoor,Hard,2nd Round,3,Sock J.,Haider-Maurer A.,2015
57,Beijing,China Open,2015/10/07,ATP500,Outdoor,Hard,2nd Round,3,Ferrer D.,Rosol L.,2015
57,Beijing,China Open,2015/10/07,ATP500,Outdoor,Hard,2nd Round,3,Nadal R.,Pospisil V.,2015
57,Beijing,China Open,2015/10/08,ATP500,Outdoor,Hard,2nd Round,3,Cuevas P.,Karlovic I.,2015
57,Beijing,China Open,2015/10/08,ATP500,Outdoor,Hard,2nd Round,3,Fognini F.,Goffin D.,2015
57,Beijing,China Open,2015/10/08,ATP500,Outdoor,Hard,2nd Round,3,Djokovic N.,Zhang Ze,2015
57,Beijing,China Open,2015/10/08,ATP500,Outdoor,Hard,2nd Round,3,Isner J.,Millman J.,2015
57,Beijing,China Open,2015/10/09,ATP500,Outdoor,Hard,Quarterfinals,3,Nadal R.,Sock J.,2015
57,Beijing,China Open,2015/10/09,ATP500,Outdoor,Hard,Quarterfinals,3,Fognini F.,Cuevas P.,2015
57,Beijing,China Open,2015/10/09,ATP500,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Lu Y.H.,2015
57,Beijing,China Open,2015/10/09,ATP500,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Isner J.,2015
57,Beijing,China Open,2015/10/10,ATP500,Outdoor,Hard,Semifinals,3,Nadal R.,Fognini F.,2015
57,Beijing,China Open,2015/10/10,ATP500,Outdoor,Hard,Semifinals,3,Djokovic N.,Ferrer D.,2015
57,Beijing,China Open,2015/10/11,ATP500,Outdoor,Hard,The Final,3,Djokovic N.,Nadal R.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Ito T.,Nishioka Y.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Querrey S.,Dolgopolov O.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,Coric B.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/05,ATP500,Outdoor,Hard,1st Round,3,Vesely J.,Uchiyama Y.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Chardy J.,Groth S.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Johnson S.,Tomic B.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Baghdatis M.,Verdasco F.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Krajicek A.,Ebden M.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Muller G.,Anderson K.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Wawrinka S.,Stepanek R.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Simon G.,Youzhny M.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Paire B.,Dimitrov G.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Kyrgios N.,Ramos-Vinolas A.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/06,ATP500,Outdoor,Hard,1st Round,3,Bautista R.,Gasquet R.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/07,ATP500,Outdoor,Hard,1st Round,3,Sousa J.,Lopez F.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/07,ATP500,Outdoor,Hard,1st Round,3,Cilic M.,Young D.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/07,ATP500,Outdoor,Hard,2nd Round,3,Muller G.,Chardy J.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/07,ATP500,Outdoor,Hard,2nd Round,3,Simon G.,Vesely J.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/07,ATP500,Outdoor,Hard,2nd Round,3,Nishikori K.,Querrey S.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/07,ATP500,Outdoor,Hard,2nd Round,3,Wawrinka S.,Ito T.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/08,ATP500,Outdoor,Hard,2nd Round,3,Krajicek A.,Sousa J.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/08,ATP500,Outdoor,Hard,2nd Round,3,Cilic M.,Johnson S.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/08,ATP500,Outdoor,Hard,2nd Round,3,Kyrgios N.,Bautista R.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/08,ATP500,Outdoor,Hard,2nd Round,3,Paire B.,Baghdatis M.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/09,ATP500,Outdoor,Hard,Quarterfinals,3,Muller G.,Simon G.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/09,ATP500,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Krajicek A.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/09,ATP500,Outdoor,Hard,Quarterfinals,3,Nishikori K.,Cilic M.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/09,ATP500,Outdoor,Hard,Quarterfinals,3,Paire B.,Kyrgios N.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/10,ATP500,Outdoor,Hard,Semifinals,3,Wawrinka S.,Muller G.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/10,ATP500,Outdoor,Hard,Semifinals,3,Paire B.,Nishikori K.,2015
58,Tokyo,Rakuten Japan Open Tennis Championships,2015/10/11,ATP500,Outdoor,Hard,The Final,3,Wawrinka S.,Paire B.,2015
59,Shanghai,Shanghai Masters,2015/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Dolgopolov O.,2015
59,Shanghai,Shanghai Masters,2015/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Tomic B.,Verdasco F.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Klizan M.,Zhang Ze,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Kyrgios N.,Haider-Maurer A.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Bautista R.,Garcia-Lopez G.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Johnson S.,Seppi A.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Karlovic I.,Chardy J.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Thiem D.,Lu Y.H.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Estrella Burgos V.,Young D.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Querrey S.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Isner J.,Mannarino A.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Lopez F.,Kuznetsov An.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Tsonga J.W.,Robredo T.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Mayer L.,Bai Y.,2015
59,Shanghai,Shanghai Masters,2015/10/12,Masters 1000,Outdoor,Hard,1st Round,3,Cilic M.,Wu D.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Pospisil V.,Bolelli S.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Soeda G.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Raonic M.,Bellucci T.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Sock J.,Kubot L.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Troicki V.,Cuevas P.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Gasquet R.,Muller G.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Anderson K.,Haas T.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Sousa J.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,1st Round,3,Simon G.,Basilashvili N.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Federer R.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,2nd Round,3,Cilic M.,Coric B.,2015
59,Shanghai,Shanghai Masters,2015/10/13,Masters 1000,Outdoor,Hard,2nd Round,3,Tsonga J.W.,Estrella Burgos V.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Goffin D.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Nishikori K.,Kyrgios N.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Tomic B.,Ferrer D.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Berdych T.,Sock J.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Anderson K.,Fognini F.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Simon G.,Mayer L.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Murray A.,Johnson S.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Troicki V.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Klizan M.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Gasquet R.,Pospisil V.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Bautista R.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Karlovic I.,2015
59,Shanghai,Shanghai Masters,2015/10/14,Masters 1000,Outdoor,Hard,2nd Round,3,Lopez F.,Thiem D.,2015
59,Shanghai,Shanghai Masters,2015/10/15,Masters 1000,Outdoor,Hard,3rd Round,3,Murray A.,Isner J.,2015
59,Shanghai,Shanghai Masters,2015/10/15,Masters 1000,Outdoor,Hard,3rd Round,3,Tsonga J.W.,Ramos-Vinolas A.,2015
59,Shanghai,Shanghai Masters,2015/10/15,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Lopez F.,2015
59,Shanghai,Shanghai Masters,2015/10/15,Masters 1000,Outdoor,Hard,3rd Round,3,Anderson K.,Nishikori K.,2015
59,Shanghai,Shanghai Masters,2015/10/15,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Raonic M.,2015
59,Shanghai,Shanghai Masters,2015/10/15,Masters 1000,Outdoor,Hard,3rd Round,3,Wawrinka S.,Cilic M.,2015
59,Shanghai,Shanghai Masters,2015/10/15,Masters 1000,Outdoor,Hard,3rd Round,3,Berdych T.,Simon G.,2015
59,Shanghai,Shanghai Masters,2015/10/15,Masters 1000,Outdoor,Hard,3rd Round,3,Tomic B.,Gasquet R.,2015
59,Shanghai,Shanghai Masters,2015/10/16,Masters 1000,Outdoor,Hard,Quarterfinals,3,Tsonga J.W.,Anderson K.,2015
59,Shanghai,Shanghai Masters,2015/10/16,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Wawrinka S.,2015
59,Shanghai,Shanghai Masters,2015/10/16,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Tomic B.,2015
59,Shanghai,Shanghai Masters,2015/10/16,Masters 1000,Outdoor,Hard,Quarterfinals,3,Murray A.,Berdych T.,2015
59,Shanghai,Shanghai Masters,2015/10/17,Masters 1000,Outdoor,Hard,Semifinals,3,Tsonga J.W.,Nadal R.,2015
59,Shanghai,Shanghai Masters,2015/10/17,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Murray A.,2015
59,Shanghai,Shanghai Masters,2015/10/18,Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,Tsonga J.W.,2015
60,Moscow,Kremlin Cup,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Kuznetsov An.,Albot R.,2015
60,Moscow,Kremlin Cup,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Gimeno-Traver D.,Sousa J.,2015
60,Moscow,Kremlin Cup,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Gabashvili T.,Ilkel C.,2015
60,Moscow,Kremlin Cup,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Cuevas P.,Riba P.,2015
60,Moscow,Kremlin Cup,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,Coric B.,2015
60,Moscow,Kremlin Cup,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Haase R.,Lajovic D.,2015
60,Moscow,Kremlin Cup,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Ilhan M.,Ito T.,2015
60,Moscow,Kremlin Cup,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Rublev A.,2015
60,Moscow,Kremlin Cup,2015/10/21,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Bedene A.,2015
60,Moscow,Kremlin Cup,2015/10/21,ATP250,Indoor,Hard,1st Round,3,Berankis R.,Jaziri M.,2015
60,Moscow,Kremlin Cup,2015/10/21,ATP250,Indoor,Hard,1st Round,3,Pouille L.,Bolelli S.,2015
60,Moscow,Kremlin Cup,2015/10/21,ATP250,Indoor,Hard,1st Round,3,Karatsev A.,Youzhny M.,2015
60,Moscow,Kremlin Cup,2015/10/21,ATP250,Indoor,Hard,2nd Round,3,Haase R.,Cuevas P.,2015
60,Moscow,Kremlin Cup,2015/10/21,ATP250,Indoor,Hard,2nd Round,3,Gabashvili T.,Troicki V.,2015
60,Moscow,Kremlin Cup,2015/10/21,ATP250,Indoor,Hard,2nd Round,3,Bautista R.,Ilhan M.,2015
60,Moscow,Kremlin Cup,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Pouille L.,Gimeno-Traver D.,2015
60,Moscow,Kremlin Cup,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Donskoy E.,Berankis R.,2015
60,Moscow,Kremlin Cup,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Cilic M.,Istomin D.,2015
60,Moscow,Kremlin Cup,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Kohlschreiber P.,Karatsev A.,2015
60,Moscow,Kremlin Cup,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Kuznetsov An.,Kukushkin M.,2015
60,Moscow,Kremlin Cup,2015/10/23,ATP250,Indoor,Hard,Quarterfinals,3,Bautista R.,Pouille L.,2015
60,Moscow,Kremlin Cup,2015/10/23,ATP250,Indoor,Hard,Quarterfinals,3,Kohlschreiber P.,Haase R.,2015
60,Moscow,Kremlin Cup,2015/10/23,ATP250,Indoor,Hard,Quarterfinals,3,Donskoy E.,Gabashvili T.,2015
60,Moscow,Kremlin Cup,2015/10/23,ATP250,Indoor,Hard,Quarterfinals,3,Cilic M.,Kuznetsov An.,2015
60,Moscow,Kremlin Cup,2015/10/24,ATP250,Indoor,Hard,Semifinals,3,Cilic M.,Donskoy E.,2015
60,Moscow,Kremlin Cup,2015/10/24,ATP250,Indoor,Hard,Semifinals,3,Bautista R.,Kohlschreiber P.,2015
60,Moscow,Kremlin Cup,2015/10/25,ATP250,Indoor,Hard,The Final,3,Cilic M.,Bautista R.,2015
61,Stockholm,Stockholm Open,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Millman J.,Becker B.,2015
61,Stockholm,Stockholm Open,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Zverev A.,Ymer M.,2015
61,Stockholm,Stockholm Open,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Verdasco F.,Kudla D.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Darcis S.,Mannarino A.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Sock J.,Carreno-Busta P.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Muller G.,Zverev M.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Querrey S.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Delbonis F.,Pavic A.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Chardy J.,Kokkinakis T.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Mayer L.,Marterer M.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Almagro N.,Nieminen J.,2015
61,Stockholm,Stockholm Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Dimitrov G.,Krajinovic F.,2015
61,Stockholm,Stockholm Open,2015/10/21,ATP250,Indoor,Hard,2nd Round,3,Muller G.,Millman J.,2015
61,Stockholm,Stockholm Open,2015/10/21,ATP250,Indoor,Hard,2nd Round,3,Baghdatis M.,Tomic B.,2015
61,Stockholm,Stockholm Open,2015/10/21,ATP250,Indoor,Hard,2nd Round,3,Sock J.,Verdasco F.,2015
61,Stockholm,Stockholm Open,2015/10/21,ATP250,Indoor,Hard,2nd Round,3,Simon G.,Mayer L.,2015
61,Stockholm,Stockholm Open,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Chardy J.,Delbonis F.,2015
61,Stockholm,Stockholm Open,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Darcis S.,2015
61,Stockholm,Stockholm Open,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Berdych T.,Zverev A.,2015
61,Stockholm,Stockholm Open,2015/10/22,ATP250,Indoor,Hard,2nd Round,3,Dimitrov G.,Almagro N.,2015
61,Stockholm,Stockholm Open,2015/10/23,ATP250,Indoor,Hard,Quarterfinals,3,Sock J.,Simon G.,2015
61,Stockholm,Stockholm Open,2015/10/23,ATP250,Indoor,Hard,Quarterfinals,3,Gasquet R.,Chardy J.,2015
61,Stockholm,Stockholm Open,2015/10/23,ATP250,Indoor,Hard,Quarterfinals,3,Berdych T.,Dimitrov G.,2015
61,Stockholm,Stockholm Open,2015/10/23,ATP250,Indoor,Hard,Quarterfinals,3,Baghdatis M.,Muller G.,2015
61,Stockholm,Stockholm Open,2015/10/24,ATP250,Indoor,Hard,Semifinals,3,Sock J.,Gasquet R.,2015
61,Stockholm,Stockholm Open,2015/10/24,ATP250,Indoor,Hard,Semifinals,3,Berdych T.,Baghdatis M.,2015
61,Stockholm,Stockholm Open,2015/10/25,ATP250,Indoor,Hard,The Final,3,Berdych T.,Sock J.,2015
62,Vienna,Erste Bank Open,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Gulbis E.,Miedler L.,2015
62,Vienna,Erste Bank Open,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Stepanek R.,Novak D.,2015
62,Vienna,Erste Bank Open,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Rosol L.,Sugita Y.,2015
62,Vienna,Erste Bank Open,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Vesely J.,Melzer G.,2015
62,Vienna,Erste Bank Open,2015/10/19,ATP250,Indoor,Hard,1st Round,3,Karlovic I.,Seppi A.,2015
62,Vienna,Erste Bank Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Lorenzi P.,Ram R.,2015
62,Vienna,Erste Bank Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Isner J.,De Schepper K.,2015
62,Vienna,Erste Bank Open,2015/10/20,ATP250,Indoor,Hard,1st Round,3,Stakhovsky S.,Struff J.L.,2015
