series,court,surface,round,bestof,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,anho
Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Federer R.,70,3,703,8420,7,6,2,6,6,3,,,,,2,1,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Cilic M.,Coric B.,12,40,2350,1051,6,1,6,2,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Tsonga J.W.,Estrella Burgos V.,15,66,1990,717,6,3,6,2,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Goffin D.,13,16,2280,1970,6,3,7,6,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Nishikori K.,Kyrgios N.,6,32,4710,1215,1,6,6,4,6,4,,,,,2,1,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Tomic B.,Ferrer D.,20,8,1585,3945,6,4,6,2,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Berdych T.,Sock J.,5,33,4910,1210,7,6,4,6,6,4,,,,,2,1,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Anderson K.,Fognini F.,10,26,2475,1470,6,3,7,6,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Simon G.,Mayer L.,14,38,2020,1090,6,7,6,4,6,2,,,,,2,1,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Murray A.,Johnson S.,2,47,8640,915,6,2,6,4,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Troicki V.,4,24,6495,1499,7,6,6,3,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Klizan M.,1,44,15785,990,6,2,6,1,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Gasquet R.,Pospisil V.,11,43,2400,995,6,4,3,6,6,4,,,,,2,1,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Bautista R.,9,23,2770,1510,6,4,6,7,7,6,,,,,2,1,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Karlovic I.,7,21,4060,1575,7,5,6,7,7,6,,,,,2,1,2015
Masters 1000,Outdoor,Hard,2nd Round,3,Lopez F.,Thiem D.,17,18,1725,1600,6,7,7,6,6,3,,,,,2,1,2015
Masters 1000,Outdoor,Hard,3rd Round,3,Murray A.,Isner J.,2,13,8640,2280,6,7,6,4,6,4,,,,,2,1,2015
Masters 1000,Outdoor,Hard,3rd Round,3,Tsonga J.W.,Ramos-Vinolas A.,15,70,1990,703,6,7,7,5,6,4,,,,,2,1,2015
Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Lopez F.,1,17,15785,1725,6,2,6,3,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,3rd Round,3,Anderson K.,Nishikori K.,10,6,2475,4710,7,6,7,6,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Raonic M.,7,9,4060,2770,6,3,7,6,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,3rd Round,3,Wawrinka S.,Cilic M.,4,12,6495,2350,7,5,6,7,6,4,,,,,2,1,2015
Masters 1000,Outdoor,Hard,3rd Round,3,Berdych T.,Simon G.,5,14,4910,2020,6,3,6,3,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,3rd Round,3,Tomic B.,Gasquet R.,20,11,1585,2400,6,3,6,7,6,4,,,,,2,1,2015
Masters 1000,Outdoor,Hard,Quarterfinals,3,Tsonga J.W.,Anderson K.,15,10,1990,2475,7,6,5,7,6,4,,,,,2,1,2015
Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Wawrinka S.,7,4,4060,6495,6,2,6,1,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Tomic B.,1,20,15785,1585,7,6,6,1,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,Quarterfinals,3,Murray A.,Berdych T.,2,5,8640,4910,6,1,6,3,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,Semifinals,3,Tsonga J.W.,Nadal R.,15,7,1990,4060,6,4,0,6,7,5,,,,,2,1,2015
Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Murray A.,1,2,15785,8640,6,1,6,3,,,,,,,2,0,2015
Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,Tsonga J.W.,1,15,15785,1990,6,2,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Kuznetsov An.,Albot R.,84,107,624,511,6,4,6,2,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Gimeno-Traver D.,Sousa J.,95,45,570,951,7,6,4,6,7,5,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Gabashvili T.,Ilkel C.,57,443,801,93,6,2,6,1,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Cuevas P.,Riba P.,38,221,1100,226,6,1,,,,,,,,,1,0,2015
ATP250,Indoor,Hard,1st Round,3,Donskoy E.,Coric B.,118,39,473,1076,6,4,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Haase R.,Lajovic D.,63,89,765,608,6,4,7,5,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Ilhan M.,Ito T.,97,119,562,473,6,3,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Rublev A.,61,179,787,279,6,2,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Istomin D.,Bedene A.,53,50,825,857,6,3,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Berankis R.,Jaziri M.,72,90,673,600,6,4,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Pouille L.,Bolelli S.,70,59,715,790,7,5,4,1,,,,,,,1,0,2015
ATP250,Indoor,Hard,1st Round,3,Karatsev A.,Youzhny M.,207,150,240,376,6,4,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Haase R.,Cuevas P.,63,38,765,1100,6,2,5,7,6,1,,,,,2,1,2015
ATP250,Indoor,Hard,2nd Round,3,Gabashvili T.,Troicki V.,57,24,801,1442,6,2,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Bautista R.,Ilhan M.,27,97,1405,562,6,2,7,5,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Pouille L.,Gimeno-Traver D.,70,95,715,570,6,1,7,6,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Donskoy E.,Berankis R.,118,72,473,673,6,4,7,5,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Cilic M.,Istomin D.,14,53,2190,825,7,6,3,6,6,3,,,,,2,1,2015
ATP250,Indoor,Hard,2nd Round,3,Kohlschreiber P.,Karatsev A.,34,207,1165,240,7,6,2,6,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,2nd Round,3,Kuznetsov An.,Kukushkin M.,84,61,624,787,6,1,7,5,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Bautista R.,Pouille L.,27,70,1405,715,6,4,6,2,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Kohlschreiber P.,Haase R.,34,63,1165,765,6,2,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Donskoy E.,Gabashvili T.,118,57,473,801,6,3,6,2,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Cilic M.,Kuznetsov An.,14,84,2190,624,6,2,6,1,,,,,,,2,0,2015
ATP250,Indoor,Hard,Semifinals,3,Cilic M.,Donskoy E.,14,118,2190,473,6,3,6,1,,,,,,,2,0,2015
ATP250,Indoor,Hard,Semifinals,3,Bautista R.,Kohlschreiber P.,27,34,1405,1165,6,4,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,The Final,3,Cilic M.,Bautista R.,14,27,2190,1405,6,4,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Millman J.,Becker B.,76,87,661,615,7,6,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Zverev A.,Ymer M.,83,617,627,49,7,6,6,7,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Verdasco F.,Kudla D.,44,68,1005,746,6,4,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Darcis S.,Mannarino A.,81,42,636,1015,7,6,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Sock J.,Carreno-Busta P.,32,60,1210,789,6,3,6,7,6,3,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Muller G.,Zverev M.,37,224,1105,223,6,3,6,7,6,1,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Querrey S.,46,51,943,835,7,6,6,1,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Delbonis F.,Pavic A.,55,656,811,42,3,6,6,3,7,5,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Chardy J.,Kokkinakis T.,29,74,1390,664,7,5,4,6,7,5,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Mayer L.,Marterer M.,36,243,1115,202,6,7,6,2,6,2,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Almagro N.,Nieminen J.,73,145,668,391,3,6,7,6,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Dimitrov G.,Krajinovic F.,26,94,1405,571,7,5,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Muller G.,Millman J.,37,76,1105,661,7,5,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Baghdatis M.,Tomic B.,46,18,943,1675,7,6,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Sock J.,Verdasco F.,32,44,1210,1005,7,6,6,7,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,2nd Round,3,Simon G.,Mayer L.,15,36,2065,1115,6,2,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Chardy J.,Delbonis F.,29,55,1390,811,6,3,7,6,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Darcis S.,12,81,2490,636,6,1,2,0,,,,,,,1,0,2015
ATP250,Indoor,Hard,2nd Round,3,Berdych T.,Zverev A.,5,83,4840,627,6,3,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Dimitrov G.,Almagro N.,26,73,1405,668,6,2,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Sock J.,Simon G.,32,15,1210,2065,7,5,7,6,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Gasquet R.,Chardy J.,12,29,2490,1390,2,6,6,3,7,6,,,,,2,1,2015
ATP250,Indoor,Hard,Quarterfinals,3,Berdych T.,Dimitrov G.,5,26,4840,1405,7,5,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Baghdatis M.,Muller G.,46,37,943,1105,7,6,4,6,6,3,,,,,2,1,2015
ATP250,Indoor,Hard,Semifinals,3,Sock J.,Gasquet R.,32,12,1210,2490,6,4,6,2,,,,,,,2,0,2015
ATP250,Indoor,Hard,Semifinals,3,Berdych T.,Baghdatis M.,5,46,4840,943,6,1,,,,,,,,,1,0,2015
ATP250,Indoor,Hard,The Final,3,Berdych T.,Sock J.,5,32,4840,1210,7,6,6,2,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Gulbis E.,Miedler L.,117,522,475,67,6,3,2,6,6,3,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Stepanek R.,Novak D.,259,222,187,226,6,4,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Rosol L.,Sugita Y.,78,132,657,431,6,4,7,6,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Vesely J.,Melzer G.,40,164,1067,318,6,4,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Karlovic I.,Seppi A.,20,28,1575,1405,7,6,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Lorenzi P.,Ram R.,71,98,680,559,6,7,6,1,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Isner J.,De Schepper K.,13,123,2325,460,7,6,7,6,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Stakhovsky S.,Struff J.L.,66,105,755,526,6,4,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Monfils G.,Bellucci T.,21,33,1500,1170,6,7,6,3,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Johnson S.,Dolgopolov O.,47,35,940,1125,6,3,4,6,6,2,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Janowicz J.,Thiem D.,65,19,760,1600,2,6,7,6,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Garcia-Lopez G.,Giraldo S.,25,67,1430,751,6,4,6,3,,,,,,,2,0,2015
ATP250,Indoor,Hard,1st Round,3,Ferrer D.,Ramos-Vinolas A.,8,58,3805,798,1,6,6,3,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Fognini F.,Mathieu P.H.,22,93,1470,573,6,4,3,6,6,3,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,Haas T.,10,466,2590,83,6,3,6,7,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,1st Round,3,Anderson K.,Haider-Maurer A.,11,62,2565,775,6,4,7,5,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Gulbis E.,Isner J.,117,13,475,2325,6,4,4,6,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,2nd Round,3,Karlovic I.,Stakhovsky S.,20,66,1575,755,6,4,7,5,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Fognini F.,Stepanek R.,22,259,1470,187,6,1,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Johnson S.,Janowicz J.,47,65,940,760,6,4,6,7,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,2nd Round,3,Ferrer D.,Garcia-Lopez G.,8,25,3805,1430,6,1,6,1,,,,,,,2,0,2015
ATP250,Indoor,Hard,2nd Round,3,Anderson K.,Vesely J.,11,40,2565,1067,6,7,6,3,7,5,,,,,2,1,2015
ATP250,Indoor,Hard,2nd Round,3,Rosol L.,Tsonga J.W.,78,10,657,2590,6,4,3,6,6,1,,,,,2,1,2015
ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Lorenzi P.,21,71,1500,680,6,4,6,4,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Gulbis E.,Karlovic I.,117,20,475,1575,7,6,7,6,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Johnson S.,Anderson K.,47,11,940,2565,5,7,7,6,6,4,,,,,2,1,2015
ATP250,Indoor,Hard,Quarterfinals,3,Ferrer D.,Fognini F.,8,22,3805,1470,6,4,6,2,,,,,,,2,0,2015
ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Rosol L.,21,78,1500,657,6,7,6,3,6,3,,,,,2,1,2015
ATP250,Indoor,Hard,Semifinals,3,Johnson S.,Gulbis E.,47,117,940,475,6,3,7,6,,,,,,,2,0,2015
ATP250,Indoor,Hard,Semifinals,3,Ferrer D.,Monfils G.,8,21,3805,1500,7,6,7,5,,,,,,,2,0,2015
ATP250,Indoor,Hard,The Final,3,Ferrer D.,Johnson S.,8,47,3805,940,4,6,6,4,7,5,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Mannarino A.,Troicki V.,40,25,1015,1442,4,6,7,5,7,6,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Nadal R.,Rosol L.,7,69,4330,737,1,6,7,5,7,6,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Thiem D.,Haase R.,19,56,1600,800,0,6,7,6,7,5,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Young D.,Laaksonen H.,49,304,852,157,6,2,3,6,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Goffin D.,Seppi A.,17,27,1715,1405,3,6,6,4,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Stakhovsky S.,28,62,1360,780,6,3,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Kohlschreiber P.,Janowicz J.,32,60,1230,785,6,4,3,6,6,3,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Federer R.,Kukushkin M.,3,64,7930,762,6,1,6,2,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Isner J.,Gulbis E.,14,82,2325,655,6,3,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Gasquet R.,Vesely J.,11,38,2580,1092,6,3,6,7,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Lajovic D.,Dolgopolov O.,93,36,583,1100,6,4,2,0,,,,,,,1,0,2015
ATP500,Indoor,Hard,1st Round,3,Sock J.,Kudla D.,29,67,1360,746,6,4,6,2,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Cilic M.,Chiudinelli M.,13,313,2395,151,6,3,7,6,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Gabashvili T.,Mayer L.,52,34,829,1115,7,5,4,6,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Anderson K.,Coric B.,12,47,2565,916,6,3,6,2,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Karlovic I.,Wawrinka S.,23,4,1485,6630,3,6,7,6,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,2nd Round,3,Goffin D.,Mannarino A.,17,40,1715,1015,6,4,6,3,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Nadal R.,Dimitrov G.,7,28,4330,1360,6,4,4,6,6,3,,,,,2,1,2015
ATP500,Indoor,Hard,2nd Round,3,Young D.,Anderson K.,49,12,852,2565,6,2,7,6,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Cilic M.,Gabashvili T.,13,52,2395,829,6,3,6,1,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Karlovic I.,Lajovic D.,23,93,1485,583,7,6,7,5,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Sock J.,Isner J.,29,14,1360,2325,7,6,6,3,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Gasquet R.,Thiem D.,11,19,2580,1600,7,6,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Federer R.,Kohlschreiber P.,3,32,7930,1230,6,4,4,6,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,Quarterfinals,3,Gasquet R.,Karlovic I.,11,23,2580,1485,6,4,6,7,7,6,,,,,2,1,2015
ATP500,Indoor,Hard,Quarterfinals,3,Sock J.,Young D.,29,49,1360,852,5,7,6,4,6,2,,,,,2,1,2015
ATP500,Indoor,Hard,Quarterfinals,3,Nadal R.,Cilic M.,7,13,4330,2395,4,6,6,3,6,3,,,,,2,1,2015
ATP500,Indoor,Hard,Quarterfinals,3,Federer R.,Goffin D.,3,17,7930,1715,6,3,3,6,6,1,,,,,2,1,2015
ATP500,Indoor,Hard,Semifinals,3,Nadal R.,Gasquet R.,7,11,4330,2580,6,4,7,6,,,,,,,2,0,2015
ATP500,Indoor,Hard,Semifinals,3,Federer R.,Sock J.,3,29,7930,1360,6,3,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,The Final,3,Federer R.,Nadal R.,3,7,7930,4330,6,3,5,7,6,3,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Pospisil V.,Giraldo S.,43,66,995,751,6,4,6,3,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Cuevas P.,Carreno-Busta P.,37,70,1100,719,6,2,6,3,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Bedene A.,Chardy J.,48,31,857,1255,3,6,6,2,6,1,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Sousa J.,Muller G.,46,35,951,1105,7,6,6,3,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Zverev M.,Bellucci T.,215,39,235,1080,7,6,6,7,7,6,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Daniel T.,Przysiezny M.,120,167,467,313,4,6,7,6,6,3,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Paire B.,Gombos N.,21,130,1528,443,3,6,6,3,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Brands D.,Kyrgios N.,170,30,307,1260,6,4,2,6,7,6,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Garcia-Lopez G.,Verdasco F.,26,45,1430,980,6,4,3,6,6,3,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Johnson S.,Klizan M.,33,44,1195,990,6,3,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,1st Round,3,Bautista R.,Almagro N.,24,73,1465,694,7,6,4,6,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,1st Round,3,Rublev A.,Granollers M.,180,87,279,619,6,4,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Pospisil V.,Bedene A.,43,48,995,857,6,3,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Cuevas P.,Tomic B.,37,18,1100,1675,3,6,6,3,6,4,,,,,2,1,2015
ATP500,Indoor,Hard,2nd Round,3,Zverev M.,Fognini F.,215,22,235,1515,6,2,7,6,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Brands D.,Montanes A.,170,112,307,508,6,2,6,2,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Sousa J.,Paire B.,46,21,951,1528,6,3,2,6,6,3,,,,,2,1,2015
ATP500,Indoor,Hard,2nd Round,3,Johnson S.,Lopez F.,33,16,1195,1770,6,4,7,6,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Bautista R.,Rublev A.,24,180,1465,279,6,2,6,3,,,,,,,2,0,2015
ATP500,Indoor,Hard,2nd Round,3,Garcia-Lopez G.,Daniel T.,26,120,1430,467,6,3,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,Quarterfinals,3,Pospisil V.,Brands D.,43,170,995,307,6,3,6,3,,,,,,,2,0,2015
ATP500,Indoor,Hard,Quarterfinals,3,Sousa J.,Cuevas P.,46,37,951,1100,6,4,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,Quarterfinals,3,Johnson S.,Garcia-Lopez G.,33,26,1195,1430,7,5,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,Quarterfinals,3,Bautista R.,Zverev M.,24,215,1465,235,6,4,6,3,,,,,,,2,0,2015
ATP500,Indoor,Hard,Semifinals,3,Sousa J.,Pospisil V.,46,43,951,995,6,4,6,4,,,,,,,2,0,2015
ATP500,Indoor,Hard,Semifinals,3,Bautista R.,Johnson S.,24,33,1465,1195,4,6,6,3,7,6,,,,,2,1,2015
ATP500,Indoor,Hard,The Final,3,Sousa J.,Bautista R.,46,24,951,1465,3,6,6,3,6,4,,,,,2,1,2015
Masters 1000,Indoor,Hard,1st Round,3,Thiem D.,Mannarino A.,19,42,1600,1035,6,2,5,7,6,2,,,,,2,1,2015
Masters 1000,Indoor,Hard,1st Round,3,Bellucci T.,Gabashvili T.,40,50,1080,857,6,4,6,4,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Seppi A.,Cuevas P.,28,35,1405,1145,7,5,6,3,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Tomic B.,Fognini F.,18,22,1675,1550,6,3,6,2,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Lajovic D.,Mahut N.,87,70,628,718,7,5,6,3,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Dolgopolov O.,Vesely J.,37,39,1110,1092,6,3,7,6,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Bedene A.,Granollers M.,49,88,877,619,7,5,7,6,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Mayer L.,Klizan M.,36,44,1125,990,6,4,6,3,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Paire B.,Monfils G.,23,20,1528,1590,2,6,7,6,6,4,,,,,2,1,2015
Masters 1000,Indoor,Hard,1st Round,3,Dimitrov G.,Carreno-Busta P.,29,69,1315,719,6,4,6,1,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Roger-Vasselin E.,Karlovic I.,149,21,385,1565,4,6,7,6,7,6,,,,,2,1,2015
Masters 1000,Indoor,Hard,1st Round,3,Chardy J.,Pouille L.,32,84,1230,645,3,6,6,3,6,2,,,,,2,1,2015
Masters 1000,Indoor,Hard,1st Round,3,Troicki V.,Sock J.,27,25,1442,1470,6,2,6,3,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Bautista R.,Herbert P.H,24,137,1525,413,4,6,6,3,6,2,,,,,2,1,2015
Masters 1000,Indoor,Hard,1st Round,3,Coric B.,Verdasco F.,46,47,916,910,6,4,6,4,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,1st Round,3,Rosol L.,Garcia-Lopez G.,66,26,737,1465,6,2,2,6,6,3,,,,,2,1,2015
Masters 1000,Indoor,Hard,2nd Round,3,Ferrer D.,Dolgopolov O.,8,37,3945,1110,6,2,6,2,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,2nd Round,3,Wawrinka S.,Tomic B.,4,18,6585,1675,6,3,7,6,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,2nd Round,3,Djokovic N.,Bellucci T.,1,40,15785,1080,7,5,6,3,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,2nd Round,3,Simon G.,Paire B.,15,23,2100,1528,6,4,4,6,6,1,,,,,2,1,2015
Masters 1000,Indoor,Hard,2nd Round,3,Goffin D.,Lajovic D.,16,87,1760,628,6,2,6,2,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,2nd Round,3,Nishikori K.,Chardy J.,7,32,4440,1230,7,6,6,7,6,1,,,,,2,1,2015
Masters 1000,Indoor,Hard,2nd Round,3,Dimitrov G.,Cilic M.,29,11,1315,2485,7,6,7,6,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,2nd Round,3,Gasquet R.,Mayer L.,9,36,2715,1125,6,2,7,5,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,2nd Round,3,Isner J.,Bedene A.,13,49,2360,877,6,3,7,6,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,2nd Round,3,Murray A.,Coric B.,3,46,8070,916,6,1,6,2,,,,,,,2,0,2015
Masters 1000,Indoor,Hard,2nd Round,3,Berdych T.,Roger-Vasselin E.,5,149,4730,385,6,3,4,6,7,5,,,,,2,1,2015
Masters 1000,Indoor,Hard,2nd Round,3,Nadal R.,Rosol L.,6,66,4630,737,6,2,6,2,,,,,,,2,0,2015
